GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
b4020,1.0666663646698,0.0263922400772572,0.0852908574369951,0.0405384430565983,0.922734106083711,1.23003342449665,-0.0349234300472669,0.089916912566242
b4021,1.36133074760437,0.131019368767738,0.16531224185873,0.0497392079058721,1.1034599473079,1.74939269820849,0.04275639525704,0.242887259195373
b4022,1.07412052154541,0.0286148656159639,0.112598933488098,0.0465312713190034,0.872050485014915,1.30986718336741,-0.059458391686332,0.117227259970421
b4023,0.827193140983582,-0.0901868492364883,0.152248909357155,0.0842641810219715,0.535592375695705,1.13626899123192,-0.271165673875387,0.0554811524812785
b4024,1.21823883056641,0.0841035544872284,0.108293693214219,0.0371947263785848,1.04485078851382,1.47496684193611,0.0190542747620697,0.168782256544926
b4025,1.9737491607666,0.292276084423065,0.259019238295996,0.0487471194669476,1.70356548726559,2.78636843959491,0.231358832565482,0.445038240507551
b4026,0.879395484924316,-0.067807137966156,0.200260626210342,0.104831723249665,0.50250612894694,1.28597606221835,-0.298858684723518,0.109232800909923
b4027,1.08282089233398,0.0314777977764606,0.12877466247972,0.0518816622260616,0.847282594939073,1.34465431471666,-0.0719717169512242,0.128610649458643
b4028,0.879170000553131,-0.0596461966633797,0.10932112542006,0.0589608454983465,0.670806453625361,1.08070099552472,-0.173402890136741,0.0337055511917941
b4029,1.12090599536896,0.0483861342072487,0.0819432575723913,0.032448825780074,0.981634251276652,1.30534457663695,-0.00805031509974524,0.115725149591726
b4620,0.53949099779129,-0.284113049507141,0.129859341386505,0.130792323057319,0.276808655758699,0.792304255565008,-0.557820410194722,-0.101108013178366
b4030,1.14232611656189,0.0536341182887554,0.154503400422224,0.0612713250070015,0.857720559338729,1.46150036851565,-0.0666541816309342,0.164798847665279
b4031,1.19710695743561,0.0765483751893044,0.103756978614627,0.0369686246352476,1.02886443038781,1.43846385975679,0.012358145742259,0.157898954492115
b4032,1.40202474594116,0.144327610731125,0.155013124117976,0.0450758058919974,1.16936966478825,1.79246176282565,0.0679518100526029,0.253449853220589
b4033,1.25128364562988,0.0959442406892776,0.103065361674041,0.0347180206684039,1.08452163934708,1.48894631763299,0.0352382181574032,0.172879021344634
b4034,1.76922130584717,0.244816645979881,0.223501675066122,0.0490672075691932,1.49023500482241,2.42131308118502,0.173254742314071,0.384050869942496
b4035,1.30748224258423,0.114241018891335,0.131739121668392,0.0441609707081939,1.10319452385108,1.61421633958817,0.0426520971934799,0.207961739042017
b4036,1.84865272045135,0.263699501752853,0.246457958166063,0.0500676305854365,1.57418613036474,2.57992288668951,0.197056068068986,0.411606501853182
b4037,1.08149242401123,0.0318628810346127,0.108469235437549,0.0433074433979153,0.886558810869853,1.31355729997158,-0.0522924497147984,0.118449022277928
b4038,0.290910273790359,-0.555704414844513,0.0699048810158908,0.151367273638301,0.0986629452556372,0.402323339382807,-1.0058465380799,-0.3954247740936
b4039,0.746150195598602,-0.134791702032089,0.121027382229643,0.0907810444181153,0.486326470971107,0.957130677501361,-0.313072124364694,-0.0190287645537813
