Gene	42C glucose	Acetate	Fructose	Fumarate	Galactose 	Glucosamine	Glucose	Glycerol	Glycerol + AA	LB	Mannose	Osmotic-stress glucose	Pyruvate	Succinate	Xylose	Chemostat u=0.12	Chemostat u=0.20	Chemostat u=0.35	Chemostat u=0.5	pH6 glucose
ppsR	1.8418000571205644	1.9116363706214443	1.7282509802165564	1.901019272328796	1.904531753673164	1.7230346170251067	1.763600252906229	1.783637447153337	1.7186814837888877	1.6327511228546734	1.8687950753171574	1.8245858387860174	2.0427689326621086	1.9942474706124504	1.9274524634031482	1.760427992560427	1.7659633650555877	1.780685362006684	1.7572329478839477	1.8749829061768417
ydhF	1.7667696410041378	2.143480018810837	1.7944666560566827	1.8997387327696924	1.9607702222815853	2.0296631551822664	1.7687556809108207	1.7931451444689452	1.7089504484107494	1.7595483181024194	1.8406498652338683	1.5609679095120432	1.8146336934315155	1.7105286113263865	1.692142716931286	2.490321800738221	2.2783837336334325	2.153389217453952	2.1116130169023477	1.6903138782367741
actP	1.019602475222851	1.9461265169048523	1.2310750498146519	2.3674039779731846	2.2536627519134673	1.9118307557725165	0.9043311421868094	1.7287099983432264	1.5058356541822164	1.13328124333237	2.182650553797263	1.064170841650558	1.8089602700398397	2.1537443127362934	1.0631327330882037	2.7909699025879844	2.686204625592248	2.5488288429600243	2.1426036633198153	1.0303674964736456
ysgA	2.1674846890091013	2.5785439290539456	2.2715682312085645	2.436421253087113	2.486133812737041	2.3608638372363893	2.130919950357719	2.3821610885360682	2.0302822127609916	1.7629873089264738	2.5331623026834142	2.4445495271496442	2.353636026566164	2.4275863384690646	2.153333811323322	2.4504955621105093	2.523350257431723	2.470057199361263	2.4828920758403843	2.3130407832866515
ftnA	2.4163134023181088	2.354755128165227	2.421508069496967	2.3892232815266508	2.331128644891926	2.7127066881667754	2.807620804474302	2.4534003031091087	2.3210350061119858	2.8027258097767143	2.4398531339377563	2.196515820660055	2.4356782317563037	2.3252229320819886	2.313770734626912	2.3909585575454497	2.4718574532462245	2.4519131979531514	2.4082957908762967	2.1468696368863083
cbpA	1.660591038649032	1.7194079524424708	1.1418667427440188	1.4356034937134179	1.5156085962660848	1.500914926320578	1.4144498244823935	1.4257291275072406	1.5365036520034652	1.6403628981129352	1.4051046636303874	1.3804187147228333	1.3609401560535102	1.3613030550532457	1.3847505665943791	1.7111928628910447	1.5793325141347003	1.5076405848596746	1.427896629629252	2.111349853820606
ppiB	2.998498981793369	2.605263473430413	2.758136931977441	2.720378960606249	2.6573279203672047	2.681642686165825	2.6601201055685113	2.743354806769253	2.3915473812223844	2.6186909127999742	2.6671368635128	2.9053200986143515	2.6883008294510207	2.687144114561632	2.858780526470686	2.5581393515638715	2.6329764569657845	2.6226474692883404	2.644292587132108	2.9688138170016423
slyD	3.2293396360027073	3.4517299039630926	3.4140556175536116	3.5192750369393146	3.3533173327722143	3.485022120080617	3.5914864818623324	3.518058544854247	3.5100406797925765	3.538435745010555	3.4970571790139298	3.457683782416599	3.542610315008564	3.425976647962427	3.4072889157567654	3.373778434760267	3.433923904849992	3.41308053883704	3.479922185022423	3.4261985864747886
ybbN	2.6296039484935125	2.603232507182832	2.5867461705792087	2.6028248900138027	2.5433881702155245	2.615303679507569	2.727505890518249	2.6894405522858524	2.7161332785939933	2.712369368997456	2.662067420367511	2.6873896032513485	2.641387040810542	2.601848906839193	2.6387782712132344	2.4620644541214194	2.5479616982487303	2.5855772991241954	2.6059005187777426	2.618762553144942
glnE	1.1545107166906714	0.8232730563000114	1.1039132364237356	0.8730653272831899	1.102147569703106	1.071587159873195	0.6919098177177602	0.8863002159974136	0.6698673361402068	0.5393921650529263	1.010555346335355	0.8943402645996453	0.947232214210617	0.941242359501461	0.9147237111260577	1.2300867371660706	1.2834564180195411	1.1993209080705949	1.0919844070796805	0.8692387455780687
clpP	3.191170933905314	3.212382943803675	3.0760978956776	3.198060194459788	3.05445083947412	3.1623160391367247	3.2429497326922982	3.190371339603041	3.1717561064629978	3.16295017388073	3.2495471037122616	3.2050491154061373	3.1818206128899407	3.0743818841442225	3.225620716922641	3.114616030887564	3.172047441022116	3.1298994846460206	3.1520694833522525	3.1768904074154807
osmC	3.268213894116003	3.4777333897661373	3.0346317651703614	3.3235660788095616	3.804620746546789	3.410306861306326	3.1780268451227505	3.2460789492928566	2.6924571518347444	2.5966356794021914	3.30554970697669	3.672199180403555	3.1606846118596676	3.258377588418279	3.146974367010666	3.7148499883657693	3.5923647813837998	3.336902165154754	3.186511670172456	3.508990646550582
tsaD	1.3795719454597413	1.360399774568298	1.4475329118850466	1.2881722013042018	1.3944201975711863	1.3441870629230932	1.5962911195759202	1.3558452041532891	1.5239340049263355	1.7648862993836765	1.2848848710654504	1.3405415131527214	1.3307206717957494	1.4058866905149787	1.3801944062394842	1.2719095811653296	1.2713386154506947	1.3470297209438995	1.4070705983146037	1.3294392862329047
kdsB	2.022994880472049	1.8828109309980245	2.028341193155387	1.91072380176523	1.9249447263868946	1.9660471424118156	2.0343368651399754	1.944216210428995	2.103672081106151	2.0402000681043138	1.8700952697228772	2.0397542860896762	2.0371069936669	2.0256100458617374	1.9491927206050466	1.7957140576529824	1.7590178059406452	1.796492766350442	1.8749274375377238	2.0816826502710306
nlpD	2.0596349097539406	1.678692062039748	1.6909866888575757	1.8377642426057113	1.8036696495786497	1.7380408422434128	1.8344366255675826	1.838483586597103	1.712619159795395	1.7095179873067765	1.7502214130967086	1.9111340224726194	1.8867413639960502	1.689453951036993	1.8505413585083215	1.7544970212512017	1.74359006073935	1.790874096768823	1.699978897175885	1.8551400642136846
rlmL	1.2205404151517731	1.2907966146004752	1.254111488727486	1.1691293880806533	0.9112879980181274	1.2673579773241614	1.3053514381473574	1.1987413782922778	1.2963694209079173	1.4921748887194812	1.2008919876465456	0.9763130955291467	1.370011291045099	1.1510465236365406	1.148776037647855	1.4392517543145518	1.3979760288109704	1.4189981422745557	1.4542318999201922	1.0271621428445734
ruvB	1.512675121166899	1.6516640758081633	1.4979513677084777	1.6136647321954953	1.5035380541489336	1.5477769357462492	1.6679079568725557	1.569722537999346	1.6174952346880875	1.61866456926487	1.5937014776662228	1.473023119698978	1.634009332142861	1.536311809381995	1.474219897374078	1.5403900826681614	1.5786066161552246	1.5427390214124501	1.5353240669294548	1.306931618269042
nudE	1.952705909630806	1.9289460748467095	1.9738106199052414	2.0311188906823974	1.962664815171796	2.0125176140839693	2.04608746452476	1.985494927330388	1.9571441138432366	1.8321490063643926	2.0303062644443073	2.0594520040135933	2.1184939275401833	2.0886014352946676	2.050782006631264	1.8266105146296376	1.9018594044384924	1.928724419766393	1.9472298836339856	1.9567146789265262
nusB	2.3965894511333845	2.3470816655305304	2.5445744727215827	2.3806578886564753	2.4813829769802247	2.3102819118462854	2.3330797997994965	2.32077905053684	2.4099336560634153	2.455118786284891	2.4049676158792503	2.467039548866035	2.3594673954348204	2.4856684910684894	2.5037352573061216	2.2485357104191595	2.303611311140935	2.3030102175997587	2.3114285732962956	2.4583487275987985
rnc	2.1536302420832105	2.088592695558929	2.1341178162107197	2.13824377013203	2.080246141176858	2.048939490599407	2.1127872544328326	2.106605632892938	2.110590742313965	2.167816080019148	1.9856467034850926	2.121450879549781	2.0729191597408687	2.1169640868760555	2.1667308614606737	2.0150628193023143	2.079900520294434	2.0672824045894327	2.1235840438626084	2.02848441351433
cobB	2.270750130727766	2.109914280629525	2.18304930055929	2.1159643868193716	2.157002993077488	2.1900904316586205	2.0712325139034715	2.1763173035714507	2.045416254608467	1.9421730443365226	2.1797525922675116	2.2710829370554912	2.181361917103237	2.241164310770688	2.2387243324683834	2.0941245594163505	2.156104707109796	2.092715118430619	2.0900156567017447	2.3444535352161435
rpoN	1.6829286919018047	1.6752132268281887	1.6137940704482525	1.7213623763780341	1.6934980557128905	1.7043177064850819	1.7715281144600075	1.7080629826144227	1.6619407904959194	1.6804736001997669	1.6418120869804482	1.7035182991747169	1.7368934340655462	1.6060135165120208	1.6896862814451057	1.7632650390876021	1.7239765587113893	1.7134836782433163	1.6866458366746782	1.6437884649360759
rpoZ	3.2636598596077255	3.1410070407903334	3.255053613397929	3.22087041498302	3.260422571657095	3.2163433323928112	3.2571707093951185	3.2006208102106353	3.3195339323251325	3.299116963834756	3.2215919644244972	3.2982934761768163	3.2156913286752937	3.345102877422422	3.2583551079440136	3.142763511386232	3.113200961348696	3.1722603148014996	3.201531303885647	3.256010493078294
cra	1.4634089103081174	1.832330719442513	1.7312192214666875	1.8422891125816072	1.8019321686771284	1.6699184776065508	1.4684598023184159	1.7370649968317569	1.524496211860162	1.6493902752717364	1.8102044977512781	1.2396629513433723	1.885410440492635	1.8588295501725591	1.558485822644581	2.056628570952119	1.9380662201754455	1.9104685270701658	1.8041560675453545	1.3556238868191923
efp	3.3630191579262156	3.3248823884104177	3.4860797634571825	3.4868376803420715	3.4117385496888897	3.418719987333685	3.5512648696071625	3.497976182813601	3.5484708837943404	3.6707137245926584	3.450857741894668	3.487840000377914	3.4720749376178297	3.5324192918498576	3.532749410187734	3.2363077094803265	3.2842271920672332	3.3364062324758623	3.396499671816694	3.4721153482594707
rplI	3.820437967359244	3.5541533153468094	3.7933287034183962	3.698176749698462	3.5666704483684986	3.7567585157556778	3.840120199434889	3.7481834701398626	3.8890750214875407	4.004043062102246	3.686933157820703	3.770898081423409	3.6771660580743064	3.654562428542675	3.792255421278596	3.4281664434318757	3.5260012919193864	3.557750137555827	3.6401459686310873	3.809956855747703
rplL	4.091450056068483	3.80564865688799	3.97592974086509	3.9025818752453136	3.8017077031048503	3.9487398162441534	4.087765085989222	3.944244507219779	4.1481143141091765	4.243181051544354	3.907387538390575	4.082813164888719	3.8877787309437437	3.9019813392025124	3.9867094222081265	3.6723202487196307	3.704808037818037	3.734811139299485	3.8488677084233034	4.049488343295804
rpmB	3.1219736498766495	3.042277305048525	3.3651897966400925	3.0840262898503656	3.091755633845913	3.2030400449802965	3.2884416008780115	3.117861132860759	3.2835162181006674	3.4021781183320425	3.255506705577028	2.8443688432871252	3.084634411971805	3.3689216569748948	3.21388368275641	3.1415133407380034	3.123657238826561	3.2152370145404827	3.3201020360216034	3.084171985310243
rpmD	3.1119416187945235	2.9517662080366875	3.232132279502505	3.0472333820731548	3.004239609566087	3.093489883712212	3.2163971518019174	3.1983338647134096	3.2930678575937353	3.403180309932944	3.0764684765254557	3.070284108101359	2.997908328110807	3.1097940140737292	3.124783588576119	2.8011582109452107	2.8944920770896987	2.9083118877938805	3.068651795767626	3.13280040408597
rsmC	2.0048189416264894	1.9123815498205707	2.0808229417299593	1.9558877679420663	2.022548511375911	1.9499901317285042	2.120476410391718	2.036449657388773	1.9534940008816066	1.7802661611674504	1.8871734092858865	1.842382673888557	2.0011324189865065	2.0410934648192374	1.9657253426843293	1.8732785490995207	1.8586979258801464	1.8764044034324623	1.9595767288517594	1.9657823819327704
dusA	1.4339781578435322	1.2368755738636485	1.2822393765482993	1.3857995572627009	1.3036527500904693	1.4561479042984011	1.5941396343084415	1.3672201576427003	1.4927429911038779	1.7194576368142216	1.3171690205750286	1.2812880992701003	1.440519926440111	1.3617648773503825	1.248785109933243	1.2628639243489377	1.3744143938033218	1.3439142709928353	1.4135597603227097	1.169512588674396
yeiP	2.6995088431066634	2.6072225474171815	2.7471266338666687	2.7320843510161184	2.7155189900633467	2.757247148650253	2.8438661583105334	2.7998541657190317	2.910302475227471	2.7338228590788565	2.6479883530945485	2.6351127398227527	2.7078178006049947	2.6931749730929835	2.581121735963819	2.4336287362377167	2.479212595945083	2.5337352877463717	2.6193125194422273	2.668308504893085
yfiF	2.398400079042208	2.258941107919715	2.4032234546459397	2.3227719574610672	2.412851419270312	2.383605755225059	2.3488724809663264	2.3739123543421323	2.2648636114678786	2.257335853676717	2.384494786764588	2.392191805034046	2.3208294047300213	2.373894845802621	2.347798877220366	2.3930189027856072	2.4106335367400837	2.322589304679409	2.3333533760061043	2.4273527231711634
entA	1.4343703526511615	1.1378645226015645	1.4645204000562613	1.2289356833558076	1.1792831646920086	1.2480887279024422	1.448595853736465	1.2772706454036655	1.3583057583298075	0.6961891737417006	1.3298264169055833	2.2363431650767653	1.4559223873812095	1.4989581013525524	1.8649009685273892	0.8419986184979903	0.7839497723384641	0.8024772242462368	0.9738786806651871	1.8272519079902654
coaA	1.4408373945266526	1.5816733127992488	1.6246801745440629	1.7739083320623557	1.6735380208780335	1.6804641983199342	1.736318590867667	1.7270826543210316	1.77302144835266	1.7855597063737636	1.7277874251540488	1.4082316540158282	1.8380494822663644	1.7858926813883012	1.585399896770439	1.5150934845297368	1.6112535166347575	1.55646979375979	1.546635203098382	1.4364899901926484
folC	1.7570783937215508	1.6575512030944957	1.7124142840936056	1.7531563525068101	1.5639377890578683	1.7804501543823883	1.8590676056905546	1.7801600345530497	1.9024858394134814	1.8811575908884357	1.6730709802844592	1.6984326795141245	1.7548572806798899	1.7354011430245888	1.6341836766767042	1.5661977592970593	1.6360706392775237	1.657263514733437	1.712238576684385	1.7815068733438781
hemB	1.9455633435505602	1.9359005921836203	1.8889881289214365	1.9110918439666924	1.9550983538277011	1.9767142081579259	1.9410198742175417	1.908005974594569	1.8484507200899423	1.9933120778756792	1.8906523248017035	1.9551738102575897	1.955960555127212	1.8947040985833943	2.0074170578030257	1.8555365389396539	1.8778645313570281	1.8302821132907512	1.8724817253226067	2.0798316912895336
moeA	2.0890308190262745	2.0582927997195415	1.9153233323893621	1.9914863487847234	2.036908685249033	1.9842897903636114	2.0286951075002677	1.9674205018787128	1.8610982968521612	1.9271687559359152	1.9654019376298277	2.00784944323548	2.0218008330300465	1.8696178580335807	2.025904326194612	1.842163523741899	1.8823209688923666	1.8549148992565083	1.8483051951670915	2.2301698609618525
pdxA	1.5452340364846646	1.5723258089745424	1.4894340234187862	1.5441188861084916	1.5335340126748904	1.5811464410808718	1.5622450872438816	1.554698787140195	1.3525648425042425	1.3309125110641038	1.4716372172244692	1.7023630973379693	1.6211617440241983	1.505712166328235	1.5880275304948737	1.4154652883446655	1.4539984143356806	1.428155892778981	1.402951639653541	1.6360976037602801
ribA	1.7241469094431794	1.7041425999288808	1.6904515208229338	1.7757426488821244	1.546429422172854	1.853615673321991	1.789603876489448	1.7444440776813166	1.7244742238748887	1.8034316755927324	1.6206188014876104	1.8084947461371355	1.814177721502312	1.618642313502856	1.7072212121252077	1.468724927413078	1.538308682490204	1.5809882697665987	1.6707452273382837	1.9084836718829508
ribE	2.9221507598270215	3.1270647636834092	3.04061702810589	3.0790293159638216	2.9209144756575127	3.1110359750255525	3.1631626866981004	3.0839162789850474	3.211422907619287	3.1171563173874897	3.049390148192435	3.0880554925955703	3.090687892292079	3.100747714762698	3.1094185575297546	2.83854964199895	2.8718762989690867	2.986362114604475	3.0750369621262794	3.103906317575731
epd	1.2122764759058933	1.1648445657712017	1.1357143804180134	1.2640969121393713	0.8672134013435883	1.138964507968565	1.3463493712527987	1.3781763737399106	1.341449525048587	1.4021145694024604	0.8472775644642553	0.957956004432766	1.2928074248620907	1.0233070699453588	1.1191420138413182	0.9912472566506635	1.058865030969055	1.1312525799888322	1.268321319881254	0.894492658130386
fruK	1.179408745140826	0.7964112937957267	2.679956707309154	1.0990054261652558	1.3535077404523612	1.319976446703047	1.0490613818964871	1.2564626144670819	1.1983142433156546	1.3005468275554501	1.235951267462854	1.2823674581518791	0.9995228406121153	1.2762658236543403	1.4650204920546879	1.4010962670451024	1.2976301124910063	1.2970517352642743	1.40153025151871	1.08385274470104
malQ	0.6531558095915322	0.8864841136835172	1.1777748176556422	1.040838933169835	1.0546563795530859	1.0940827813073912	1.1074094816383453	1.1220658207688123	0.9696584504304218	1.0017017162697472	1.2183395129449297	0.6517645805340522	1.016197408592364	0.9750686075621138	0.7975790760826609	1.1634550199246307	1.3349953265558796	1.3257458241982214	1.3478903025127174	0.7902977155597544
prpB	1.2015689572020378	0.8230773244967693	0.8875698606230201	2.0471375603550497	2.3535192165082877	1.8006243935689947	0.6552598068187768	0.38617173579400804	0.5502185187895494	0.6374342027506964	1.2700821221564895	1.0613231414312312	0.7029156683496708	1.397570388278565	1.077086742509477	2.2003148824930108	2.3463733668524687	2.3773889337704777	0.7065790545426638	0.9959417778379903
treC	0.3849193263007228	0.10655165129137371	0.43103104701382444	0.31300744464918145	0.7127783222880446	0.35278781466241615	-0.11712359470681566	0.2427694884538193	0.857757782481169	1.7648365323414468	0.43748768057913545	0.3867085060709714	0.31675317525697594	0.21711683055658546	0.3470052162027987	0.6359791680724555	0.5189481531853113	0.3633950450891078	0.05379560823325492	-0.13452641210350638
yniA	1.679006743415762	1.9818716021582063	1.570682508583166	1.889446759251108	2.0893542267044913	1.856717590871072	1.5858939136253563	1.8547297631742934	1.3448377216279384	1.5488838948906374	1.9662944660147637	1.7617497123018315	1.8467948014685804	1.894961752335987	1.5945757707987414	2.342455776520999	2.216351107362927	1.9676557296873747	1.7094636106202001	1.7914545275947822
rbsK	1.234556652159043	1.5089003946768191	1.3868662608752889	1.564940353202387	1.5628020636855138	1.5136302523247571	1.1139270801053136	1.5889062566947827	1.6432049384167298	1.763765601200589	1.56615932799158	0.9021790425696792	1.6211872851918836	1.5692438133620106	1.125487290300517	1.6525222490590423	1.6927152175460922	1.6543386243500753	1.637252841588789	1.1625562811421675
add	1.5921018008606505	1.492006981530467	1.6521908712043203	1.6141091653548822	2.2002087970563533	1.4856069330758317	1.7009459011981247	1.6462830648364126	2.055069362388011	2.2849368392892426	1.8742588810403675	1.6989271694940724	1.472368748607119	1.7374801749684456	1.8657516946931407	2.2187957312044015	2.2237796593156776	2.0155597324713965	1.753573914385677	1.5548821025008093
apt	2.5448406905852354	2.4083076527536935	2.5716806459997836	2.466135435843846	2.2542667862368653	2.5201141778981406	2.78334701980394	2.586629945390623	2.5859725046400843	2.884191802605656	2.4866284574248074	2.645686577131224	2.5010744807350287	2.517771769303423	2.6014499228076393	2.2540376120046877	2.3095327317674643	2.398959986367692	2.5166059509303325	2.6005821253767976
ndk	3.24129296387521	3.6565129337996787	3.561082587482581	3.720655195974372	3.5799291353584617	3.571836552572162	3.3643051869717575	3.5732419637626798	3.8006573643813764	3.356333856845741	3.7891868532912283	3.2183129787456695	3.564571759671673	3.825349964981352	3.469001889104283	3.4265071813177053	3.546162813927295	3.6192880355148938	3.668948502464046	3.1297563786803964
pyrH	2.0472096580102717	2.06468139324289	2.0261797726824344	2.1328557135887793	2.0974848514553623	2.074920977935989	2.148426330827425	2.1344930546605787	2.160289586713012	1.9984994470118522	2.141922518338547	2.104803513455489	2.1375192625104904	2.1847825075512453	2.156438142792119	1.8577883081374507	1.9640045571908211	2.027273731177763	2.168195591571775	2.000990668384667
hisA	2.44997168253683	2.258936021641118	2.3190833606216357	2.36614956782694	2.3106066572993944	2.4085463337294617	2.6238965395552745	2.547512463930682	2.6323166808165315	1.8580408911566755	2.3176363095622414	2.377948398046084	2.4982179705101926	2.3464166419230508	2.183081744873649	2.262157618636301	2.389631484587898	2.347383765747096	2.3388844912953415	2.2810257508480687
hisH	2.4571174630042454	2.065164101384785	2.3090914363744086	2.2300002571759796	2.319401287523822	2.2788813056436537	2.494771596152351	2.4241574279515903	2.434542843940597	1.9570573384774157	2.3435935683922535	2.257777556963445	2.3253299182743534	2.2871494577379883	2.2899486888155254	2.1507870644111966	2.316920476864993	2.2311032611110955	2.259823273961221	2.2858933793875615
proC	2.0984908383104055	2.089814467084642	1.8532625876473272	2.1003831384014573	2.247787514489093	2.0583815994823156	2.0366762462863908	1.9877833800978189	1.9869603974048695	1.9902147647600625	1.9221075495550979	2.1366495974706923	1.9832612287123694	1.9573297428113436	2.0438793549790137	2.402109508490071	2.320270603877823	2.251245051293578	2.1956227738770973	2.0232951966321515
sdaB	0.38906643009497865	0.6061170076424239	0.8229818984043261	0.6414821284555001	0.693725377050937	0.5996122933825064	0.8713462822419558	0.6608908861015483	1.4641105832907346	2.4542372936965346	0.4384410310904861	0.5344104432141592	0.6476559371437594	0.7564174226820056	0.38889775817463335	0.531501678780938	0.4897796545933132	0.6091498289811235	0.6014524737214834	0.3955464547792674
speC	1.0420347463011943	0.9529265540905726	1.0789693895133645	1.156601681860923	0.9478604586576026	1.0493183752917699	1.2302363920323331	1.3015114282147355	1.02895450102057	0.8498861129357418	0.9747324369888071	0.8135740011617998	1.3912776119319283	1.0150366585977817	1.1309057728823975	0.9445703757525806	0.911763004188617	0.9629459057947332	0.9976423263169799	1.0807367856504748
usg	2.0134939413977206	1.836217403093915	1.8404231114191765	1.7648420420091868	1.8739757564876074	1.8503899086436886	1.9563585672069952	1.8472083038042966	1.797862563834107	1.8456732784930538	1.8598644663029302	1.918211878486126	1.7786719261555872	1.810622193161267	1.894202186827872	1.9454812490275382	1.967526486511841	1.9151980569228526	1.9559011368543089	1.9237248907628697
ilvE	2.699415168057594	2.518607109283988	2.7569678836010505	2.5972630622295965	2.486048191049322	2.597649774169062	2.7139153230121478	2.613059983965366	2.362203365403237	2.222690610888118	2.5608859436663587	2.9913120853157853	2.6737239715249523	2.6471026778970383	2.9124504567823575	2.4093744831186124	2.4306098312527236	2.5579687540151803	2.7177920580419754	2.8064002724920107
